ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0072577	endothelial cell apoptotic process	5/246	66/18903	0.00167877777388714	0.0095397213182793	0.00636729414657277	TNF/IL13/GAS6/ANGPTL4/FGB	5
BP	GO:0010596	negative regulation of endothelial cell migration	6/246	97/18903	0.00168358954326141	0.00955022096547228	0.00637430214396415	TNF/ANGPT2/SERPINF1/TGFB1/ADAMTS9/DCN	6
BP	GO:0001837	epithelial to mesenchymal transition	8/246	169/18903	0.00169898629167002	0.00962062184843724	0.00642129126608425	LRG1/S100A4/IGF1/SFRP1/TGFB1/MDK/WNT4/WNT5A	8
BP	GO:0048565	digestive tract development	7/246	132/18903	0.0017244160636119	0.00973041778801673	0.00649457464827932	FGF9/TNF/SFRP1/PDGFC/WNT5A/SFRP5/MEGF8	7
BP	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	7/246	132/18903	0.0017244160636119	0.00973041778801673	0.00649457464827932	IL1A/TNF/CCL21/WNT5A/SEMA4C/SERPINF2/IGFBP6	7
BP	GO:0048246	macrophage chemotaxis	4/246	40/18903	0.001770744151227	0.00997436653016328	0.0066573984191328	MMP2/MDK/CCL5/CCL3	4
BP	GO:0014020	primary neural tube formation	6/246	98/18903	0.00177423535876384	0.00997659044666161	0.00665888277386705	SFRP1/CTHRC1/TGFB1/WNT5A/SEMA4C/ST14	6
BP	GO:0030168	platelet activation	7/246	133/18903	0.00180046658464601	0.0101064518044067	0.00674555883446139	PF4/PDGFA/F2/COMP/MMRN1/C1QTNF1/FGB	7
BP	GO:0003417	growth plate cartilage development	3/246	19/18903	0.0018083085071078	0.0101152257116343	0.00675141498541894	COMP/COL27A1/TSKU	3
BP	GO:0010544	negative regulation of platelet activation	3/246	19/18903	0.0018083085071078	0.0101152257116343	0.00675141498541894	PDGFA/F2/C1QTNF1	3
BP	GO:0032755	positive regulation of interleukin-6 production	6/246	99/18903	0.00186853553479268	0.0104159541403149	0.00695213640062181	IL1A/TNF/LGALS9/C1QTNF4/HYAL2/WNT5A	6
BP	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	6/246	99/18903	0.00186853553479268	0.0104159541403149	0.00695213640062181	IL1A/TNF/PF4/IGF1/CX3CL1/FGB	6
BP	GO:0045670	regulation of osteoclast differentiation	5/246	68/18903	0.00191746666239367	0.0106702548985015	0.00712186963234299	FBN1/FSTL3/TNF/SFRP1/CCL3	5
BP	GO:0002691	regulation of cellular extravasation	4/246	41/18903	0.00194236928346895	0.0107531165486889	0.00717717570288851	CCL21/PDGFD/MDK/ADAM8	4
BP	GO:0050850	positive regulation of calcium-mediated signaling	4/246	41/18903	0.00194236928346895	0.0107531165486889	0.00717717570288851	TNF/CCL4/IGF1/CCL3	4
BP	GO:0070232	regulation of T cell apoptotic process	4/246	41/18903	0.00194236928346895	0.0107531165486889	0.00717717570288851	LGALS9/WNT5A/CCL5/ADAM8	4
BP	GO:0050708	regulation of protein secretion	10/246	257/18903	0.00204955694941573	0.0113270540154674	0.00756025069541632	IL1A/TNF/IL13/IGF1/SFRP1/ADAM9/TGFB1/FGB/CCL5/ADAM8	10
BP	GO:0071900	regulation of protein serine/threonine kinase activity	13/246	395/18903	0.00209644005455708	0.0115265017017205	0.00769337220314779	TNF/PDGFD/TNXB/PDGFA/FGF18/SFRP1/HYAL2/ADAM9/TGFB1/PDGFC/WNT5A/IGF2/ADAM8	13
BP	GO:0007517	muscle organ development	12/246	348/18903	0.00210374595772639	0.0115265017017205	0.00769337220314779	EFEMP2/EGLN1/ELN/IGF1/CTF1/LAMA5/GPC1/TGFB1/LIF/LOX/WNT5A/IGF2	12
BP	GO:0097709	connective tissue replacement	3/246	20/18903	0.00210711033591353	0.0115265017017205	0.00769337220314779	IL1A/TGFB1/TIMP1	3
BP	GO:1902473	regulation of protein localization to synapse	3/246	20/18903	0.00210711033591353	0.0115265017017205	0.00769337220314779	ADAM10/GPC6/WNT5A	3
BP	GO:1903975	regulation of glial cell migration	3/246	20/18903	0.00210711033591353	0.0115265017017205	0.00769337220314779	NTN1/CX3CL1/CCL3	3
BP	GO:1903978	regulation of microglial cell activation	3/246	20/18903	0.00210711033591353	0.0115265017017205	0.00769337220314779	CX3CL1/CST7/CCL3	3
BP	GO:0002714	positive regulation of B cell mediated immunity	4/246	42/18903	0.00212516797431513	0.0115663702926408	0.00771998252405016	TNF/TGFB1/CLCF1/TNFSF13	4
BP	GO:0002891	positive regulation of immunoglobulin mediated immune response	4/246	42/18903	0.00212516797431513	0.0115663702926408	0.00771998252405016	TNF/TGFB1/CLCF1/TNFSF13	4
BP	GO:0031670	cellular response to nutrient	4/246	42/18903	0.00212516797431513	0.0115663702926408	0.00771998252405016	IL15/GAS6/SFRP1/POSTN	4
BP	GO:1904019	epithelial cell apoptotic process	7/246	137/18903	0.00213104697988076	0.0115788083797231	0.00772828433459909	TNF/IL13/GAS6/ANGPTL4/MDK/FGB/SFRP4	7
BP	GO:0032635	interleukin-6 production	8/246	176/18903	0.00219076187820465	0.0118632517169334	0.00791813625328988	IL1A/TNF/GAS6/LGALS9/C1QTNF4/HYAL2/CX3CL1/WNT5A	8
BP	GO:0032675	regulation of interleukin-6 production	8/246	176/18903	0.00219076187820465	0.0118632517169334	0.00791813625328988	IL1A/TNF/GAS6/LGALS9/C1QTNF4/HYAL2/CX3CL1/WNT5A	8
BP	GO:0043523	regulation of neuron apoptotic process	9/246	218/18903	0.00228248957850893	0.0123276343651002	0.00822808879999336	TNF/NGF/CX3CL1/MDK/CLCF1/EGLN2/ADAM8/PLXND1/CCL3	9
BP	GO:0032677	regulation of interleukin-8 production	6/246	103/18903	0.00228417061327275	0.0123276343651002	0.00822808879999336	TNF/LGALS9/ANXA1/HYAL2/WNT5A/ANXA4	6
BP	GO:0045927	positive regulation of growth	10/246	261/18903	0.00229324514880733	0.0123352852578585	0.00823319539410136	FGF9/ADAM10/NTN1/IGF1/F2/SFRP1/NGF/IGF2/AGRN/MEGF8	10
BP	GO:0071216	cellular response to biotic stimulus	10/246	261/18903	0.00229324514880733	0.0123352852578585	0.00823319539410136	IL1A/TNF/PF4/CSF3/ADAM9/CX3CL1/TGFB1/WNT5A/CCL5/CCL3	10
BP	GO:0072175	epithelial tube formation	7/246	139/18903	0.00231299913374035	0.0124208053481857	0.00829027584251148	SFRP1/CTHRC1/TGFB1/WNT4/WNT5A/SEMA4C/ST14	7
BP	GO:0032637	interleukin-8 production	6/246	104/18903	0.0023981666010694	0.012856726769793	0.00858123192220823	TNF/LGALS9/ANXA1/HYAL2/WNT5A/ANXA4	6
BP	GO:0030502	negative regulation of bone mineralization	3/246	21/18903	0.00243483992742963	0.0130316515717247	0.00869798561241254	ECM1/LTBP3/CCL3	3
BP	GO:0042698	ovulation cycle	5/246	72/18903	0.00246795563324979	0.013186986816469	0.00880166423798433	PTN/MMP2/SERPINF1/MDK/ADAMTS1	5
BP	GO:0032760	positive regulation of tumor necrosis factor production	6/246	105/18903	0.00251639111435583	0.0134235300835339	0.00895954521894206	IL1A/LGALS9/PF4/C1QTNF4/WNT5A/CCL3	6
BP	GO:0045840	positive regulation of mitotic nuclear division	4/246	44/18903	0.00252573099494765	0.0134510830838369	0.00897793548965297	IL1A/TNF/IGF1/IGF2	4
BP	GO:0001841	neural tube formation	6/246	106/18903	0.00263894197314122	0.01403081029284	0.00936487484996963	SFRP1/CTHRC1/TGFB1/WNT5A/SEMA4C/ST14	6
BP	GO:0022604	regulation of cell morphogenesis	11/246	312/18903	0.00269181508454493	0.0142883495920985	0.00953676964835739	PLXNA3/ANXA1/F2/SEMA4A/S100A10/MDK/FGB/FBLN1/WNT5A/PLXND1/CCL3	11
BP	GO:0033135	regulation of peptidyl-serine phosphorylation	7/246	143/18903	0.00271266683267886	0.014375349563966	0.00959483784481115	TNF/GAS6/CSF3/NGF/TGFB1/LIF/WNT5A	7
BP	GO:0042551	neuron maturation	4/246	45/18903	0.0027442096739116	0.0145186265506456	0.00969046817699662	CX3CL1/AGRN/C1QA/C1QL1	4
BP	GO:0001736	establishment of planar polarity	5/246	74/18903	0.00278249549485445	0.0146490203993808	0.00977749964910155	SFRP1/CTHRC1/GPC6/WNT5A/RSPO3	5
BP	GO:0007164	establishment of tissue polarity	5/246	74/18903	0.00278249549485445	0.0146490203993808	0.00977749964910155	SFRP1/CTHRC1/GPC6/WNT5A/RSPO3	5
BP	GO:0050766	positive regulation of phagocytosis	5/246	74/18903	0.00278249549485445	0.0146490203993808	0.00977749964910155	IL15/TNF/GAS6/COLEC11/MFGE8	5
BP	GO:0072574	hepatocyte proliferation	3/246	22/18903	0.00279240572103323	0.0146533081973437	0.00978036154306683	PTN/TNF/MDK	3
BP	GO:0072575	epithelial cell proliferation involved in liver morphogenesis	3/246	22/18903	0.00279240572103323	0.0146533081973437	0.00978036154306683	PTN/TNF/MDK	3
BP	GO:0030177	positive regulation of Wnt signaling pathway	7/246	144/18903	0.00282039756931446	0.0147761316558231	0.00986234015251937	FGF9/SULF1/SFRP1/TGFB1/SFRP4/WNT5A/RSPO3	7
BP	GO:0007416	synapse assembly	8/246	184/18903	0.00288289313001801	0.015079028676815	0.0100645089962864	NTN1/CBLN4/SEMA4A/GPC6/WNT5A/AGRN/PLXND1/HAPLN4	8
BP	GO:0051783	regulation of nuclear division	7/246	145/18903	0.00293138002601304	0.015307790022389	0.0102171959279103	IL1A/TNF/IGF1/WNT4/LIF/WNT5A/IGF2	7
BP	GO:0045669	positive regulation of osteoblast differentiation	5/246	75/18903	0.00295019120003277	0.0153810939263844	0.0102661226735938	IGF1/CTHRC1/WNT4/FAM20C/FBN2	5
BP	GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	4/246	46/18903	0.00297529002750876	0.0154868892869681	0.0103367358663386	IL1A/TNF/PF4/CX3CL1	4
BP	GO:0002637	regulation of immunoglobulin production	5/246	76/18903	0.00312506710063272	0.0162402680616752	0.0108395790943848	TNF/IL13/TGFB1/CLCF1/TNFSF13	5
BP	GO:0008584	male gonad development	7/246	147/18903	0.00316335567018671	0.0163969693796179	0.0109441695065371	FGF9/IL1A/PDGFA/TNFSF10/SFRP1/WNT4/WNT5A	7
BP	GO:0002053	positive regulation of mesenchymal cell proliferation	3/246	23/18903	0.00318066600318472	0.0163969693796179	0.0109441695065371	FGF9/PDGFA/WNT5A	3
BP	GO:0010560	positive regulation of glycoprotein biosynthetic process	3/246	23/18903	0.00318066600318472	0.0163969693796179	0.0109441695065371	IL15/CCL21/IGF1	3
BP	GO:0010893	positive regulation of steroid biosynthetic process	3/246	23/18903	0.00318066600318472	0.0163969693796179	0.0109441695065371	IL1A/TNF/WNT4	3
BP	GO:0072576	liver morphogenesis	3/246	23/18903	0.00318066600318472	0.0163969693796179	0.0109441695065371	PTN/TNF/MDK	3
BP	GO:1902622	regulation of neutrophil migration	4/246	47/18903	0.00321931981347648	0.0165697259409285	0.0110594760029131	IL1A/CCL21/MDK/ADAM8	4
BP	GO:0032147	activation of protein kinase activity	7/246	148/18903	0.00328447757226167	0.0168512527672406	0.0112473812942182	GAS6/IGF1/PDGFC/EPO/WNT5A/ZFP91/CCL5	7
BP	GO:0046546	development of primary male sexual characteristics	7/246	148/18903	0.00328447757226167	0.0168512527672406	0.0112473812942182	FGF9/IL1A/PDGFA/TNFSF10/SFRP1/WNT4/WNT5A	7
BP	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	8/246	189/18903	0.00339520113859799	0.0173916344492253	0.011608059453026	IL1A/S100A4/TNF/CCL21/LGALS9/TNFSF10/ECM1/CX3CL1	8
BP	GO:0060976	coronary vasculature development	4/246	48/18903	0.00347664254953849	0.0177805433247826	0.0118676369736126	ADAMTS6/VEGFB/PLXND1/MEGF8	4
BP	GO:0050772	positive regulation of axonogenesis	5/246	78/18903	0.00349704824337927	0.0178565601270491	0.0119183744452812	PLXNA3/NTN1/NGF/PLXND1/MEGF8	5
BP	GO:0001818	negative regulation of cytokine production	12/246	371/18903	0.00353720252258147	0.0180050956883837	0.0120175146170629	TNF/IL13/GAS6/LGALS9/ANXA1/IGF1/F2/CX3CL1/SERPINB1/TGFB1/ANXA4/TSKU	12
BP	GO:0001890	placenta development	7/246	150/18903	0.00353731395740126	0.0180050956883837	0.0120175146170629	PTN/EGLN1/LIF/IGF2/SPP1/RSPO3/ST14	7
BP	GO:2001234	negative regulation of apoptotic signaling pathway	9/246	233/18903	0.00355473947262483	0.0180652532820145	0.0120576668480367	IL1A/TNF/PF4/IGF1/CX3CL1/WNT4/EPO/FGB/MUC1	9
BP	GO:0010633	negative regulation of epithelial cell migration	6/246	113/18903	0.00362625277859742	0.0183996637049463	0.0122808693355566	TNF/ANGPT2/SERPINF1/TGFB1/ADAMTS9/DCN	6
BP	GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	4/246	49/18903	0.00374759727200346	0.0189556646944979	0.012651972612911	GDF15/LEFTY1/TGFB1/GDF11	4
BP	GO:1904894	positive regulation of receptor signaling pathway via STAT	4/246	49/18903	0.00374759727200346	0.0189556646944979	0.012651972612911	TNF/F2/TGFB1/CCL5	4
BP	GO:0048839	inner ear development	8/246	193/18903	0.00385375057857816	0.0194620444579606	0.0129899561657073	FGF9/ADAM10/NTN1/PDGFA/CTHRC1/WNT5A/TSKU/C1QTNF5	8
BP	GO:0048644	muscle organ morphogenesis	5/246	80/18903	0.0038998145076779	0.0196331286620909	0.0131041464460295	EFEMP2/EGLN1/TGFB1/LIF/WNT5A	5
BP	GO:0071230	cellular response to amino acid stimulus	5/246	80/18903	0.0038998145076779	0.0196331286620909	0.0131041464460295	COL5A2/TNF/PDGFD/MMP2/PDGFC	5
BP	GO:0031579	membrane raft organization	3/246	25/18903	0.00405246088660446	0.020306421425567	0.0135535362058327	S100A10/ANXA2/COLEC12	3
BP	GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	3/246	25/18903	0.00405246088660446	0.020306421425567	0.0135535362058327	IGFBP2/IGF1/IGFBP6	3
BP	GO:0046697	decidualization	3/246	25/18903	0.00405246088660446	0.020306421425567	0.0135535362058327	PTN/LIF/SPP1	3
BP	GO:0045834	positive regulation of lipid metabolic process	7/246	154/18903	0.00408719406548526	0.020448663476698	0.0136484757695103	IL1A/TNF/CCL21/ANXA1/F2/TGFB1/WNT4	7
BP	GO:0032872	regulation of stress-activated MAPK cascade	8/246	195/18903	0.00410026926472037	0.0204505689952462	0.013649747609294	IL1A/TNF/CCL21/SFRP1/WNT5A/SEMA4C/SERPINF2/IGFBP6	8
BP	GO:0051495	positive regulation of cytoskeleton organization	8/246	195/18903	0.00410026926472037	0.0204505689952462	0.013649747609294	PLXNA3/CCL21/CSF3/SFRP1/CX3CL1/S100A10/WNT4/SERPINF2	8
BP	GO:0051403	stress-activated MAPK cascade	9/246	239/18903	0.00419738816058566	0.0209026037919737	0.0139514585732962	IL1A/TNF/CCL21/LGALS9/SFRP1/WNT5A/SEMA4C/SERPINF2/IGFBP6	9
BP	GO:0035148	tube formation	7/246	155/18903	0.00423426006437147	0.0210536819867359	0.0140522958276655	SFRP1/CTHRC1/TGFB1/WNT4/WNT5A/SEMA4C/ST14	7
BP	GO:0032692	negative regulation of interleukin-1 production	4/246	51/18903	0.00433173505809632	0.0214720774725944	0.0143315542084061	GAS6/IGF1/CX3CL1/SERPINB1	4
BP	GO:0060425	lung morphogenesis	4/246	51/18903	0.00433173505809632	0.0214720774725944	0.0143315542084061	TNF/PLOD3/LAMA1/LIF	4
BP	GO:0060249	anatomical structure homeostasis	11/246	333/18903	0.00440043540279282	0.0217791134682004	0.0145364856138827	LAMC1/SERPINA3/CTSK/CST4/COMP/CX3CL1/LTBP3/LOX/ADAM8/SPP1/MUC6	11
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	8/246	198/18903	0.00449265405765154	0.0222014284873516	0.0148183600900583	IL1A/TNF/CCL21/SFRP1/WNT5A/SEMA4C/SERPINF2/IGFBP6	8
BP	GO:0043931	ossification involved in bone maturation	3/246	26/18903	0.00453747389464999	0.0222326552747501	0.0148392024327206	ADAMTS7/IGF1/ADAMTS12	3
BP	GO:0050926	regulation of positive chemotaxis	3/246	26/18903	0.00453747389464999	0.0222326552747501	0.0148392024327206	ANGPT2/VEGFB/ARTN	3
BP	GO:0051894	positive regulation of focal adhesion assembly	3/246	26/18903	0.00453747389464999	0.0222326552747501	0.0148392024327206	SFRP1/S100A10/WNT4	3
BP	GO:0060669	embryonic placenta morphogenesis	3/246	26/18903	0.00453747389464999	0.0222326552747501	0.0148392024327206	IGF2/RSPO3/ST14	3
BP	GO:1903020	positive regulation of glycoprotein metabolic process	3/246	26/18903	0.00453747389464999	0.0222326552747501	0.0148392024327206	IL15/CCL21/IGF1	3
BP	GO:0048754	branching morphogenesis of an epithelial tube	7/246	157/18903	0.00454037466504827	0.0222326552747501	0.0148392024327206	TNF/LAMA5/LAMA1/MDK/WNT4/WNT5A/PLXND1	7
BP	GO:0007548	sex differentiation	10/246	288/18903	0.00461213681437912	0.0225497796903331	0.0150508673616749	FGF9/IL1A/PDGFA/TNFSF10/MMP2/SFRP1/HYAL3/WNT4/WNT5A/ADAMTS1	10
BP	GO:0010543	regulation of platelet activation	4/246	52/18903	0.00464557179742211	0.0226445269762391	0.0151141065086924	PDGFA/F2/MMRN1/C1QTNF1	4
BP	GO:0051496	positive regulation of stress fiber assembly	4/246	52/18903	0.00464557179742211	0.0226445269762391	0.0151141065086924	SFRP1/S100A10/WNT4/SERPINF2	4
BP	GO:0043393	regulation of protein binding	8/246	200/18903	0.00476986752813591	0.0232152767003835	0.015495053840009	CSF3/CTHRC1/ANXA2/LOX/WNT5A/SLPI/PLXND1/SPON1	8
BP	GO:0007292	female gamete generation	7/246	159/18903	0.00486291464384008	0.0236324449207432	0.0157734930814722	PTN/IGF1/MMP2/POMZP3/MDK/WNT4/ADAMTS1	7
BP	GO:0002639	positive regulation of immunoglobulin production	4/246	53/18903	0.00497434748070197	0.0241012745606342	0.0160864137761363	IL13/TGFB1/CLCF1/TNFSF13	4
BP	GO:0071622	regulation of granulocyte chemotaxis	4/246	53/18903	0.00497434748070197	0.0241012745606342	0.0160864137761363	CCL21/S100A14/MDK/CCL5	4
BP	GO:0031954	positive regulation of protein autophosphorylation	3/246	27/18903	0.00505614088399754	0.0244340272075579	0.0163085097798166	PDGFD/PDGFA/PDGFC	3
BP	GO:0031098	stress-activated protein kinase signaling cascade	9/246	246/18903	0.00505819247282467	0.0244340272075579	0.0163085097798166	IL1A/TNF/CCL21/LGALS9/SFRP1/WNT5A/SEMA4C/SERPINF2/IGFBP6	9
BP	GO:0002366	leukocyte activation involved in immune response	10/246	293/18903	0.00519487268824149	0.0250567062896917	0.0167241174000589	IL13/LGALS9/ANXA1/SEMA4A/TGFB1/MDK/CLCF1/ANXA3/CCL3/TNFSF13	10
BP	GO:0045921	positive regulation of exocytosis	5/246	86/18903	0.0053064872210245	0.0255361909796413	0.0170441498158735	IL13/S100A10/HYAL3/ANXA2/FGB	5
BP	GO:0048562	embryonic organ morphogenesis	10/246	294/18903	0.00531805839458079	0.0255361909796413	0.0170441498158735	FGF9/FBN1/NTN1/EFEMP1/CTHRC1/MMP16/WNT5A/MFAP2/MEGF8/FBN2	10
BP	GO:0051222	positive regulation of protein transport	10/246	294/18903	0.00531805839458079	0.0255361909796413	0.0170441498158735	IL1A/TNF/IL13/GAS6/IGF1/HYAL2/ADAM9/TGFB1/FGB/ADAM8	10
BP	GO:0051235	maintenance of location	11/246	342/18903	0.00535655238516884	0.0256827556324613	0.0171419745032894	FBN1/TNF/IL13/CCL21/ANXA1/F2/PLOD3/CX3CL1/LTBP1/CCL3/FBN2	11
BP	GO:0030203	glycosaminoglycan metabolic process	6/246	123/18903	0.00548100609955837	0.0262404185033835	0.0175141870046105	IL15/HYAL2/TGFB1/HYAL3/BGN/DCN	6
BP	GO:1901654	response to ketone	8/246	205/18903	0.00552038000981628	0.0263897097798636	0.0176138315790327	GAS6/CCL21/SERPINF1/SFRP1/TGFB1/EPO/POSTN/SPP1	8
BP	GO:0001892	embryonic placenta development	5/246	87/18903	0.00557163795568534	0.026555943037305	0.0177247840913503	EGLN1/LIF/IGF2/RSPO3/ST14	5
BP	GO:2000243	positive regulation of reproductive process	5/246	87/18903	0.00557163795568534	0.026555943037305	0.0177247840913503	FGF9/POMZP3/HYAL3/WNT4/WNT5A	5
BP	GO:0042634	regulation of hair cycle	3/246	28/18903	0.00560909001376624	0.0265771882711101	0.0177389642385827	TNF/WNT5A/TSKU	3
BP	GO:0044331	cell-cell adhesion mediated by cadherin	3/246	28/18903	0.00560909001376624	0.0265771882711101	0.0177389642385827	MMP24/WNT5A/SERPINF2	3
BP	GO:0045830	positive regulation of isotype switching	3/246	28/18903	0.00560909001376624	0.0265771882711101	0.0177389642385827	TGFB1/CLCF1/TNFSF13	3
BP	GO:0071624	positive regulation of granulocyte chemotaxis	3/246	28/18903	0.00560909001376624	0.0265771882711101	0.0177389642385827	CCL21/S100A14/MDK	3
BP	GO:0003179	heart valve morphogenesis	4/246	55/18903	0.00567796384140346	0.0268246326935513	0.0179041212038699	ELN/TGFB1/ADAMTS9/EMILIN1	4
BP	GO:0031103	axon regeneration	4/246	55/18903	0.00567796384140346	0.0268246326935513	0.0179041212038699	PTN/MMP2/TNC/SPP1	4
BP	GO:0046660	female sex differentiation	6/246	124/18903	0.00569858350676049	0.0268565952765528	0.0179254546538591	MMP2/SFRP1/HYAL3/WNT4/WNT5A/ADAMTS1	6
BP	GO:0002263	cell activation involved in immune response	10/246	297/18903	0.00570140011457545	0.0268565952765528	0.0179254546538591	IL13/LGALS9/ANXA1/SEMA4A/TGFB1/MDK/CLCF1/ANXA3/CCL3/TNFSF13	10
BP	GO:0001952	regulation of cell-matrix adhesion	6/246	125/18903	0.00592240529610183	0.0278163117551605	0.0185660181370815	EFEMP2/CCL21/SFRP1/CX3CL1/S100A10/WNT4	6
BP	GO:0019730	antimicrobial humoral response	6/246	125/18903	0.00592240529610183	0.0278163117551605	0.0185660181370815	PF4/COLEC11/F2/CXCL14/FGB/SLPI	6
BP	GO:0034644	cellular response to UV	5/246	89/18903	0.00612976002944376	0.0286648574961797	0.019132380628147	MMP2/HYAL2/HYAL3/MFAP4/TIMP1	5
BP	GO:0048678	response to axon injury	5/246	89/18903	0.00612976002944376	0.0286648574961797	0.019132380628147	PTN/MMP2/EPO/TNC/SPP1	5
BP	GO:0071229	cellular response to acid chemical	5/246	89/18903	0.00612976002944376	0.0286648574961797	0.019132380628147	COL5A2/TNF/PDGFD/MMP2/PDGFC	5
BP	GO:0010575	positive regulation of vascular endothelial growth factor production	3/246	29/18903	0.00619690733257178	0.0288949861440612	0.0192859801667212	IL1A/SULF1/TGFB1	3
BP	GO:0070977	bone maturation	3/246	29/18903	0.00619690733257178	0.0288949861440612	0.0192859801667212	ADAMTS7/IGF1/ADAMTS12	3
BP	GO:0003205	cardiac chamber development	7/246	167/18903	0.00632818393181901	0.029421946072613	0.0196376999661369	EGLN1/ADAMTS6/TGFB1/WNT5A/PLXND1/ADAMTS1/SEMA3C	7
BP	GO:0030307	positive regulation of cell growth	7/246	167/18903	0.00632818393181901	0.029421946072613	0.0196376999661369	ADAM10/NTN1/IGF1/F2/SFRP1/NGF/MEGF8	7
BP	GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	9/246	255/18903	0.00635951639332887	0.0294825349918066	0.019678140085681	IL1A/S100A4/TNF/CCL21/LGALS9/TNFSF10/ECM1/CX3CL1/WNT5A	9
BP	GO:0051402	neuron apoptotic process	9/246	255/18903	0.00635951639332887	0.0294825349918066	0.019678140085681	TNF/NGF/CX3CL1/MDK/CLCF1/EGLN2/ADAM8/PLXND1/CCL3	9
BP	GO:1903829	positive regulation of protein localization	13/246	451/18903	0.00637895122752874	0.0295301449067494	0.0197099173591065	IL1A/TNF/IL13/GAS6/IGF1/F2/HYAL2/ADAM9/TGFB1/LIF/FGB/WNT5A/ADAM8	13
BP	GO:0045995	regulation of embryonic development	5/246	90/18903	0.00642306006637576	0.029665519563778	0.0198002732754414	LAMA5/LAMA1/WNT4/LAMA3/LAMA4	5
BP	GO:0008347	glial cell migration	4/246	57/18903	0.00644502287232918	0.029665519563778	0.0198002732754414	NTN1/CX3CL1/LAMB1/CCL3	4
BP	GO:0061756	leukocyte adhesion to vascular endothelial cell	4/246	57/18903	0.00644502287232918	0.029665519563778	0.0198002732754414	LRG1/TNF/CCL21/MDK	4
BP	GO:0070231	T cell apoptotic process	4/246	57/18903	0.00644502287232918	0.029665519563778	0.0198002732754414	LGALS9/WNT5A/CCL5/ADAM8	4
BP	GO:0048639	positive regulation of developmental growth	7/246	168/18903	0.0065321687420667	0.0300237484835077	0.0200393734365076	FGF9/NTN1/IGF1/NGF/IGF2/AGRN/MEGF8	7
BP	GO:0048706	embryonic skeletal system development	6/246	128/18903	0.00663235296149281	0.0304407994899285	0.0203177344434395	FGF9/WNT9A/SULF1/MMP16/WNT5A/MEGF8	6
BP	GO:0006027	glycosaminoglycan catabolic process	3/246	30/18903	0.00682013801544987	0.0310374077482761	0.0207159410727982	HYAL2/TGFB1/HYAL3	3
BP	GO:0008045	motor neuron axon guidance	3/246	30/18903	0.00682013801544987	0.0310374077482761	0.0207159410727982	PLXNA3/LAMC2/NTN1	3
BP	GO:0010464	regulation of mesenchymal cell proliferation	3/246	30/18903	0.00682013801544987	0.0310374077482761	0.0207159410727982	FGF9/PDGFA/WNT5A	3
BP	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	3/246	30/18903	0.00682013801544987	0.0310374077482761	0.0207159410727982	CTSS/CTSV/CTSD	3
BP	GO:0043032	positive regulation of macrophage activation	3/246	30/18903	0.00682013801544987	0.0310374077482761	0.0207159410727982	IL13/WNT5A/CCL3	3
BP	GO:0045940	positive regulation of steroid metabolic process	3/246	30/18903	0.00682013801544987	0.0310374077482761	0.0207159410727982	IL1A/TNF/WNT4	3
BP	GO:0003007	heart morphogenesis	9/246	258/18903	0.00684610893837478	0.0310994678941697	0.0207573631637063	LEFTY1/EGLN1/ELN/TGFB1/WNT5A/PLXND1/ADAMTS1/MEGF8/SEMA3C	9
BP	GO:0048008	platelet-derived growth factor receptor signaling pathway	4/246	58/18903	0.00685307951733721	0.0310994678941697	0.0207573631637063	PDGFD/PDGFA/PDGFC/LOX	4
BP	GO:0051928	positive regulation of calcium ion transport	6/246	129/18903	0.00688216733880997	0.0311875431303034	0.0208161490461008	IL13/CCL4/F2/CX3CL1/CCL5/CCL3	6
BP	GO:0002064	epithelial cell development	8/246	213/18903	0.00690464592819514	0.0312454623323662	0.0208548072609442	IL1A/TNF/PLOD3/ADAMTSL4/GDF11/COL18A1/WNT5A/ST14	8
BP	GO:0001542	ovulation from ovarian follicle	2/246	10/18903	0.00708525437754098	0.0317506114108999	0.0211919693921619	MMP2/ADAMTS1	2
BP	GO:0001765	membrane raft assembly	2/246	10/18903	0.00708525437754098	0.0317506114108999	0.0211919693921619	S100A10/ANXA2	2
BP	GO:0002676	regulation of chronic inflammatory response	2/246	10/18903	0.00708525437754098	0.0317506114108999	0.0211919693921619	TNF/CCL5	2
BP	GO:0003418	growth plate cartilage chondrocyte differentiation	2/246	10/18903	0.00708525437754098	0.0317506114108999	0.0211919693921619	COL27A1/TSKU	2
BP	GO:0014012	peripheral nervous system axon regeneration	2/246	10/18903	0.00708525437754098	0.0317506114108999	0.0211919693921619	MMP2/TNC	2
BP	GO:0035860	glial cell-derived neurotrophic factor receptor signaling pathway	2/246	10/18903	0.00708525437754098	0.0317506114108999	0.0211919693921619	GDF15/SULF1	2
