hgnc_symbol	affy_hugene_2_0_st_v1
CTNNA1-AS1	17000522
VN1R82P	NA
BNIP3P10	NA
ATG10-AS1	16997749
RBBP4P6	NA
NECAP2	16659881
NECAP2	NA
CILP2	16860074
CILP2	NA
HMGCS1	16995890
HMGCS1	NA
VDAC2P5	NA
VDAC1P13	NA
DHRS2	NA
DHRS2	16782385
SFXN4	NA
SFXN4	16718903
SNORA65	17117849
SNORA65	17098504
	17089363
IGFBP4	16834091
SLC3A1	16879601
SLC3A1	NA
NIBAN2	17098506
NIBAN2	NA
RPS12P5	NA
	16937925
PBX4	NA
PBX4	16870640
RPL9P30	NA
TPRXL	NA
TPRXL	16937893
	16842425
TMIGD1	16843115
IGSF21-AS1	16682447
MICOS10-DT	16682730
	16660950
C12orf40	NA
C12orf40	16749911
PPIAP34	NA
	16661048
LAPTM5	16684310
LAPTM5	NA
CRTC1	16859856
MAP1B	NA
MAP1B	16985950
BECN1	16845263
BECN1	NA
LRRN1	16936925
LRRN1	NA
NPC2	NA
NPC2	16794705
SLC30A2	16683758
SLC30A2	NA
NANOG	16747852
NANOG	NA
RPL23AP38	NA
RHBDF1P1	NA
VENTXP4	NA
CFAP300	16730487
CFAP300	NA
RPS24P8	NA
H3P11	NA
KCNH8	16938228
KCNH8	NA
	16833742
LINC02667	16710596
DUX4L20	17100957
DUX4L20	16973278
DUX4L20	16973287
DUX4L20	16973292
DUX4L20	16973281
DUX4L20	16973290
DUX4L20	16973269
MMP21	NA
MMP21	16719357
PHACTR4	NA
PHACTR4	16661567
SLC38A1	16763512
SLC38A1	NA
MMP27	16743673
PPP2R2D	16710674
PPP2R2D	NA
ARHGAP8	NA
DDX27	16914704
DDX27	NA
GNAI2	NA
GNAI2	16940988
	16723692
ASS1P13	NA
KBTBD3	NA
KBTBD3	16743955
	16987660
ZNF93	NA
ZNF93	16860103
LINC02224	16995996
TH2LCRR	NA
TH2LCRR	16999808
SNW1	16795226
SNW1	NA
	16989054
	17098533
	16922243
	16922241
	16922222
PTRH1	17098533
PTRH1	NA
PTRH1	17098535
ARHGAP42	16730429
ARHGAP42	16730467
ARHGAP42	NA
	17079968
SUMO2P19	NA
LINC01181	17071604
IFITM3P7	NA
	16681465
	17071994
ESM1	16996146
ESM1	16996152
	16684277
BNIP3P27	NA
EEF1A1P37	NA
VN1R78P	NA
BNIP3P9	NA
BNIP3P15	NA
DEPTOR	17072144
CASC2	16709760
CASC2	NA
LINCADL	16988190
BNIP3P17	NA
LAMTOR3P2	NA
COQ10BP2	NA
PSD2-AS1	17000674
	16924253
	16924247
	16924256
BNIP3P13	NA
	16987083
ZNF257	16860221
ZNF257	NA
LINC01950	16998675
LINC01950	NA
CNKSR1	16661071
CNKSR1	NA
LINC01332	16997192
ARL4D	16834621
PRELID3BP8	NA
AFM	16967743
AFM	NA
RGMB	16987610
RGMB	NA
LINC01671	16926066
CNTD1	16834476
CNTD1	NA
LINC00323	NA
LINC00323	16925854
LINC01873	16880810
MIR3911	17098533
ZNF492	16860266
CFAP157	17089400
CFAP157	NA
RARRES2P2	NA
MOB4P1	NA
	16719204
DUX4L25	17100957
DUX4L25	16973278
DUX4L25	16973287
DUX4L25	16973292
DUX4L25	16973281
DUX4L25	16973290
DUX4L25	16973269
LINC01163	NA
LINC01163	16710588
ACTBP4	NA
ANXA4	NA
ANXA4	16881069
LINC01170	NA
LINC01170	16999303
LINC01170	16999296
	16870850
SEC63P2	NA
CABS1	16967479
CUZD1	16719125
CUZD1	NA
NDUFS5P6	NA
MTND1P7	NA
HOXB9	16846291
CCL28	16995914
CCL28	NA
LINC00649	NA
LINC00649	16922385
LINC00649	16922393
TTC16	17089419
	17072005
TMPRSS11B	16976488
TMPRSS11B	NA
TRIM51BP	NA
BHLHE22-AS1	17077719
	16831857
PPIAP54	NA
ZNF624	16841802
ZNF624	NA
TOMM20P1	NA
PPIAP43	NA
UBXN2B	17069194
UBXN2B	NA
TRIM64DP	NA
LINC01678	16926274
KLHL26	16859851
LINC00319	16923335
LINC00319	NA
RANP3	16729021
HMGN2P38	NA
ANKRD55	16996324
ANKRD55	NA
BIRC3	NA
BIRC3	16730522
MTG2	NA
MTG2	16915609
ST3GAL1P1	NA
LINC02493	16974661
INSYN2A	16719498
TOR2A	17098552
TOR2A	NA
SMR3B	NA
SMR3B	16967489
MIR99AHG	NA
MIR99AHG	16921646
MIR99AHG	16921648
MIR99AHG	16921627
MIR99AHG	16921642
MIR99AHG	16921644
CDC25B	16911040
CDC25B	NA
SLC35E1	NA
SLC35E1	16870047
DUX4L23	17100957
DUX4L23	16973278
DUX4L23	16973287
DUX4L23	16973292
DUX4L23	16973281
DUX4L23	16973290
DUX4L23	16973269
TMEM11-DT	NA
TMEM11-DT	16832263
	16719349
SLIRPP2	NA
CLRN3	16719506
	16843125
UBE2K	16966173
SPNS3	16829786
SPNS3	NA
SAR1AP2	NA
RPL7P36	NA
AGGF1P2	NA
PTK2B	17067231
PTK2B	NA
WDR11	16709964
WDR11	NA
TRPC7-AS1	16989551
CTNNA1P1	NA
	16997638
APOBEC3H	16930212
APOBEC3H	NA
SPATA9	16998271
SPATA9	NA
KLHL28	NA
KLHL28	16792347
BNIP3P28	NA
SH2D3C	17098567
SH2D3C	NA
TMEM161A	16870543
TMEM161A	NA
COX7B2	16975634
SKAP1-AS2	16835398
SKAP1-AS2	NA
PLD4	16789573
PLD4	NA
ZC3H12C	16730976
OR7H2P	NA
	16974819
UGT2B11	NA
UGT2B11	16976561
	16832031
	16832005
	16842215
	16842217
	16995035
SEMA6A-AS1	NA
SEMA6A-AS1	16988251
HOXB-AS2	16835423
GUSBP9	17124100
GUSBP9	16997046
	16989178
	16994690
THBS4-AS1	NA
THBS4-AS1	16997605
SHROOM3	NA
SHROOM3	16968047
CRLF3	NA
CRLF3	16843131
PPIC-AS1	16988562
UBP1	16951997
UBP1	NA
SMN2	16985823
NOX4	17120586
NOX4	16743148
NOX4	17120584
NOX4	17120582
NOX4	17120580
NOX4	NA
	16929701
TEX33	16934660
LINC02590	16896950
ACYP2	NA
ACYP2	16880080
ACYP2	16880087
SLC8A3	16794278
SLC8A3	NA
VN1R71P	NA
POM121L14P	16985748
	16965900
PEX3	17013197
PEX3	NA
MPST	16929707
MPST	NA
JUP	16844872
JUP	NA
SCD5	16977396
	16898427
TNMD	17105321
TNMD	NA
	16897511
	17122414
DNAJB12P1	NA
LINC02475	16966455
KLF3	16966008
KLF3	NA
LINC02919	17024326
WDPCP	NA
WDPCP	16898243
WDPCP	16898245
RPS18P9	NA
RPS18P9	17013612
TSPAN6	17112607
TSPAN6	NA
HSF2	17012165
HSF2	NA
PRDX3	16718922
PRDX3	NA
	16929967
RNU6-900P	16929967
C22orf23	16934868
C22orf23	NA
BNIP3P25	NA
FRYL	16975803
FRYL	NA
FRYL	16975886
FAM110D	16661058
TCF4-AS1	NA
MIR4529	16852473
TCF4-AS2	NA
	16870818
RPL21P126	NA
LINC01415	16855416
LINC01415	NA
ICMT	16681082
ICMT	NA
PCAT18	16854408
ARMC6	16859919
ARMC6	NA
CDK9	17089446
CDK9	17119724
AQP4	16854414
RRBP1P2	NA
	16938815
RPL12P44	NA
POLR2F	NA
POLR2F	16930021
RPL21P135	NA
	17000230
	17022902
	16999372
EXOSC1	NA
EXOSC1	16717156
AZI2	NA
AZI2	16951820
	16998526
TINAG	NA
TINAG	17009736
LINC02058	16998088
	16989171
CCT5P1	NA
RBX1P2	17123908
	17118088
	17118086
	16763077
MARCHF3	16999421
MARCHF3	NA
TDGP1	NA
ALG10B	16749895
ALG10B	NA
PPIAP89	NA
RAD21P1	NA
LINC01648	16684280
MIR3960	17119724
MIR2861	17119724
	17112654
	17104193
SPIN2P1	NA
RNU6-935P	17103776
FSIP2LP	NA
FSIP2LP	17114101
SLC9A1	NA
SLC9A1	16683925
RPL5P17	NA
FPGS	17089460
FPGS	NA
DENND10P1	17106970
OR4K16P	NA
PSD2	16989925
PSD2	NA
	17020703
OR4U1P	NA
OR4L1	16781460
RNA5SP380	16781462
COX14	NA
COX14	16751067
SPRING1P2	NA
OR4T1P	NA
LINC01201	17114134
PSMB7P1	NA
GTF2IP22	17122842
OR11G1P	NA
OR11P1P	NA
ARHGAP36	17106972
ARHGAP36	NA
OR11H5P	NA
OR11H6	16781471
OR11H7	NA
TTC5	NA
TTC5	16789899
HTR1E	17010782
LINC02450	16750264
TMC2	16910801
TMC2	NA
TBX18	NA
TBX18	17021323
	16762630
CCNT1	16763970
CCNT1	NA
SOX12	16910597
CST1	NA
CST1	16917955
MIR6820	NA
MIR4534	16930021
	16934896
	16842561
PICK1	NA
PICK1	16930023
	16844386
	16844408
	16844406
CST4	16917949
BASP1	16983451
ZNF217	16920454
ZNF217	NA
WNK4	16834449
WNK4	NA
TRPC7-AS2	16989554
ONECUT2	16852557
ONECUT2	NA
ABRACL	17013065
TOMM40P3	NA
TMEM171	16986065
TREM2	17019029
NARS1	16855491
NARS1	NA
DNAAF9	16916712
DNAAF9	NA
	16719538
EDRF1-AS1	NA
EDRF1-AS1	16719352
	16781479
	17122398
	16895073
	16895067
C5orf15	16999974
CCNB1IP1	16789926
CCNB1IP1	NA
NANOS1	16709795
COX7A2L	NA
COX7A2L	16896882
COX7A2L	16896897
FANK1	16710453
FANK1	NA
TMEM115	16954502
HDAC2	NA
HDAC2	17022854
PGGT1B	16998979
PGGT1B	16998981
PGGT1B	NA
	16950392
	16950390
GNAT1	16940951
GNAT1	NA
RN7SL191P	NA
DDX11	NA
TCP11X3P	NA
NXF2	17112861
NXF2	17105549
NXF2	NA
LDLRAP1	16660933
LDLRAP1	NA
HMGN2P21	NA
RPL37P13	NA
PRAC2	NA
PRAC2	16835440
MIR2117HG	16834628
SFXN5	NA
KRT17P3	NA
TMSB15A	17112910
CTHRC1P1	NA
ZNF209P	NA
BMX	17101698
BMX	NA
SMAD5	16989534
SMAD5	NA
SMAD5	16989544
RNF207-AS1	16681078
KYNUP2	NA
NEURL2	16919697
	16846711
	17121978
	17121980
	17121986
	17121984
	17121982
RAI1-AS1	16841934
	16709734
LINC00601	16719452
SH3GL1P2	16832833
DUX4L15	17100957
DUX4L15	16973278
DUX4L15	16973287
DUX4L15	16973292
DUX4L15	16973281
DUX4L15	16973290
DUX4L15	16973269
PANK2	16911090
PANK2	NA
PANK2	16911106
NGFR-AS1	16846441
ACADSB	16710245
ACADSB	NA
RBMS3-AS2	16951850
RBMS3-AS2	NA
BNIP3P32	NA
SMCR2	16841929
BNIP3P23	NA
ZNF90	NA
ZNF90	16860112
EXOSC7	16940036
EXOSC7	NA
LUC7L3	16836072
LUC7L3	NA
	16684425
SDC3	16684331
SDC3	NA
	16870931
ATP8B1	16855510
ATP8B1	NA
PAFAH2	16683739
PAFAH2	NA
ZNF430	16860152
	16710385
ALDOAP2	NA
DUX4L29	16973292
RBM20	16709174
RBM20	NA
ESF1	16917317
	16934898
RNF180	16985217
RNF180	NA
	17109301
	17109326
BAIAP2L2	NA
BAIAP2L2	16934909
	17101723
CA5BP1	17101732
CA5BP1	NA
CA5BP1	17101726
ZNF91	NA
ZNF91	16870945
ZNF91	16870956
XPNPEP1	16718317
XPNPEP1	NA
HYAL1	16954401
HYAL1	NA
	17072483
RNU6-742P	16852568
RSL24D1P11	NA
LINC01897	NA
CA5B	17101737
CA5B	17101739
CA5B	NA
ATP6V1C1	17071584
ATP6V1C1	NA
YDJC	16932809
	17120064
	17120062
HMGN1P30	17121918
HMGN1P30	16855539
MIR122	16852615
MIR3591	16855541
COMP	16870453
COMP	NA
ALPK2	16855545
ALPK2	NA
NAA11	NA
NAA11	16977241
GZMA	16984801
DPM1	16920287
DPM1	NA
MTND6P3	17100699
EVC2	16973944
	17010390
ZCCHC10	16999929
LINC02836	17022183
LINC01277	17124302
LINC01277	17024351
LINC01277	NA
LINC01277	17124308
CCDC116	16927624
	17109335
	17101735
INE2	17109340
	16684328
SDF2L1	16927633
AP1S2	NA
AP1S2	17109342
SNORA108	16852617
RPL9P31	NA
	16852619
BCLAF1	17024020
BCLAF1	NA
MALT1-AS1	NA
MRPL37P1	NA
MIR301B	16927684
MIR301B	16927682
MIR301B	17119312
	16914891
MIR130B	16927684
MIR130B	17119312
	17122970
	17122968
	17122972
	17122966
RNU6-219P	16852642
VN1R21P	NA
SERINC2	16661832
SERINC2	NA
LINC01926	16852644
KCNG1	NA
KCNG1	16920299
	16855560
RNU2-69P	16855562
MEIKIN	NA
OACYLP	16852660
OACYLP	NA
OACYLP	17121880
PPIL2	NA
PPIL2	16927639
NPRL2	16954478
NPRL2	NA
SNORA79B	16789948
SNORA79B	16789951
BHMT	16986566
BHMT	NA
WFDC13	16914285
SNORD126	16789953
	17121882
	16789955
RPPH1	16789955
	16789957
MIR3617	16919638
MIR3617	16919646
SPINT4	16914291
TEP1	NA
TEP1	16789960
INO80C	16854702
INO80C	NA
ZNF638	NA
ZNF638	16881293
CTSA	16914352
CTSA	NA
	16999037
NCALD	NA
YTHDC2	16988087
YTHDC2	NA
XAF1	NA
XAF1	16830202
RNU5F-7P	17109356
SETP15	NA
PTPRM	16850759
PTPRM	NA
APEX2	17104082
	17089490
GLIPR2	NA
GLIPR2	17084866
ALAS2	17111520
ALAS2	NA
BNIP3P36	NA
AJAP1	16658289
AJAP1	NA
CYP4F3	NA
CYP4F3	16859132
CCIN	17084878
RNU4-53P	17084899
	17098716
NAIF1	NA
NAIF1	17098720
APRG1	16938973
APRG1	NA
	17098729
PTAFR	16684144
KCNN2	16988127
KCNN2	16988133
KCNN2	NA
SLC25A25-AS1	17098732
HNRNPD	16977340
HNRNPD	NA
	16923085
	17089523
	16924276
LCN2	17089525
LCN2	NA
NKAIN1	16684391
NKAIN1	NA
ARF1P3	NA
TMEM123-DT	16730561
ANXA13	17080814
ANXA13	NA
RHOD	16727650
RHOD	NA
KCTD6	16942239
KCTD6	NA
TEKT4P2	17118478
TEKT4P2	16921461
TEKT4P2	16924101
TEKT4P2	16982468
TEKT4P2	NA
SNRNP40	16684406
SNRNP40	NA
RANP7	NA
PRAC1	16846301
	16729517
RAB5A	16938253
RAB5A	NA
YPEL1	16932821
YPEL1	NA
LINC02711	16743098
SCARNA9	16730104
AIG1P1	NA
	16843074
	16730754
FTH1P9	NA
LINC02122	16997178
HDGFL3P1	NA
PAGE2B	17104091
CASC3	16833996
CASC3	NA
LRRTM2	17000525
LRRTM2	NA
PRSS23-AS1	16743086
FEM1C	16999011
	16730380
RN7SL280P	NA
RAB39A	16730788
SLC25A33	16658664
EGFLAM-AS3	16995484
ZNF74	16927292
ZNF74	NA
PAGE2	17104098
WDR70	16984141
WDR70	NA
	16730124
LINC01424	16923682
RB1CC1	17077135
RB1CC1	NA
LINC01684	16921793
LINC01684	17122824
LINC01684	NA
MED17	16730124
MED17	NA
MED17	16730153
BBLN	NA
BBLN	17089542
MTCO1P52	NA
MTND2P24	17100651
MTND1P30	17100651
	17104115
GJB3	16662322
CCNYL6	16860217
VN1R90P	NA
NDUFAF4P3	NA
RAD54L2P1	NA
FLNA	17115505
FLNA	NA
TRUB2	17098848
TRUB2	NA
GLB1	NA
LINC01756	16684271
ABCC13	NA
ABCC13	16921537
PRR15L	16846157
	16836123
DNAJC16	16659650
DNAJC16	NA
ATAD5	16832852
ATAD5	NA
DUX4L21	17100957
DUX4L21	16973278
DUX4L21	16973287
DUX4L21	16973292
DUX4L21	16973281
DUX4L21	16973290
DUX4L21	16973269
COQ4	NA
COQ4	17089593
FOXI2	16710544
DMBT1L1	17120542
DMBT1L1	17120544
DMBT1L1	17120434
DMBT1L1	17120432
DMBT1L1	17120540
DMBT1L1	16710189
LINC01858	NA
LINC01858	16870916
HMGB1P29	NA
ZNF675	NA
ZNF675	16870978
	16988167
	16990561
RNU6-225P	16932568
	16998443
RPL3P6	NA
DUX4L51	NA
KLHL22	16932584
KLHL22	NA
KLHL22	16938654
PAIP1	16995957
PAIP1	NA
SLC18A2	16709713
	17122074
DDA1	16859486
DDA1	NA
	17071467
	17080512
CPA6	NA
CPA6	17077974
NR1D1	16844294
L3MBTL4	16853674
L3MBTL4	NA
SLC27A4	17089606
SLC27A4	NA
ATL2	16896579
ATL2	NA
RNY1P9	16932606
	16927307
RN7SL812P	NA
KRT18P5	16938654
	16932608
GSTT2B	16928115
TM6SF2	NA
TM6SF2	16870600
	17122896
	17122894
	16925638
	16925646
	17122890
	17122898
LIN54	NA
LIN54	16977476
UTP6	16843187
UTP6	NA
	17069982
	17080806
RPS10P18	NA
ABRAXAS2	16710344
CYCSP23	NA
ODF1	17071542
	16933097
	17069973
LINC00320	16924410
LINC00320	NA
SUGP2	NA
SUGP2	16870522
CABIN1	16928127
	17071980
NDUFA5P2	NA
	16719208
RPS10P16	NA
MED30	17072084
MED30	NA
TMSB4XP4	17089622
SHTN1	16718719
SHTN1	NA
URM1	17089626
URM1	17089638
URM1	NA
RNA5SP382	16781511
KLHL33	16790026
	16952700
	17080038
RPS20P20	NA
OSGEP	16790032
OSGEP	NA
ANO10	NA
ANO10	16952672
	16744159
RDH10	17070013
RDH10	NA
HEPHL1	16730157
MIR219A2HG	17098866
MIR219A2	17098866
MIR219B	17089638
ODF2-AS1	17098871
GATA6	16851383
FAM205C	17125214
FAM205C	NA
NCOA5	16919769
SLC38A2	16763540
SLC38A2	NA
GLULP4	NA
YWHAZP6	NA
DNAJB5-DT	17093567
WASHC5	NA
WASHC5	17080946
SYF2P2	NA
RNU6-984P	17096998
HSPE1P22	17118382
MTATP6P29	NA
MTCO3P29	NA
MTND3P23	NA
MTND4LP7	NA
MTND4P15	NA
	17086748
	16730690
LINC00475	NA
	16743991
ST8SIA5	16855015
ST8SIA5	NA
	16999564
VSTM5	16743354
VSTM5	NA
RPL13P2	NA
EYA3	16684110
EYA3	NA
SAMHD1	16919022
SAMHD1	NA
	17095772
IL10RB-DT	16925155
BEND3P2	NA
PRSS47P	NA
SNX24	NA
SNX24	16988539
URB1-AS1	16922143
TRIM49	16743184
LINC00205	16923745
LINC00205	NA
	17086780
MIR3651	17095828
SNORA84	17095828
FRGCA	16926171
NOL8	17095830
NOL8	NA
	16922491
	16836127
LINC01426	16922459
LINC01426	NA
GPR160P2	NA
B4GALNT2P1	NA
SKAP1-AS1	NA
AOC2	16834508
	16921467
TRIM8-DT	NA
GPR26	16710314
BNIP3P35	NA
ARHGAP28	16850724
ARHGAP28	NA
BNIP3P16	NA
	16860243
ATRNL1	NA
ATRNL1	16709553
	16870815
BRWD1-AS2	17117913
	16923760
BNIP3P8	NA
RPL34P33	NA
	16781513
CBR3-AS1	16925440
CBR3-AS1	16925442
CBR3-AS1	NA
HOXB4	16846246
LINC01859	16870907
NPM1P10	NA
FOLH1B	16729875
DAAM2-AS1	NA
APEX1	16781516
APEX1	NA
TCAP	16833827
GAPDHP73	NA
CDC42EP3P1	NA
LRRC37BP1	NA
	16870895
LINC02876	16836197
RPL7AP10	NA
ADGRG6	17013126
ADGRG6	NA
PCNT	NA
PCNT	16923951
ANKRD40	16846714
ANKRD40	NA
	17069163
RFESD	16987381
RFESD	NA
XKR4-AS1	17077279
THAP9	NA
THAP9	16968389
MEF2B	NA
RAB38	16743104
LINC02845	17079764
RGS20	17068938
RGS20	NA
PPP4R3B	16897770
PPP4R3B	NA
CDK5RAP3	NA
CDK5RAP3	16835356
GAL	NA
GAL	16728141
	16976905
	16928178
ZNRF3-AS1	16933551
KREMEN1	16928716
KREMEN1	NA
LINC02627	16718256
	16799281
	16718935
LIX1	16998411
LNX1	16975971
LNX1	NA
GNG10P1	NA
STK32C	NA
	16803098
	16803094
	16803076
ARHGAP26-IT1	16990534
	16743797
	17000677
WTAPP1	NA
WTAPP1	16730583
	16990946
TRPC6P9	NA
ASS1P10	NA
LRRC57	16807933
LRRC57	NA
	16933559
TRPC6P2	NA
RNU6-810P	16928733
RNU6-1219P	16933562
MMP7	16743647
PRDM6-AS1	16999255
EMID1	16928735
EMID1	NA
AK6P2	NA
SLCO4C1	16998551
	16765686
CISTR	16765441
CISTR	NA
LINC02395	16750945
LINC02395	NA
SLC35F2	16744049
SLC35F2	NA
RPL23AP60	17117474
RPL23AP60	17117897
RPL23AP60	17118080
DNAAF4	NA
	16999173
ITIH4	16954947
ITIH4	NA
ST8SIA4	16998532
ST8SIA4	NA
UROS	NA
UROS	16719366
UROS	16719369
APOOP4	NA
LARP1BP1	NA
GK2	16977248
RELCH	16852726
RELCH	NA
SQLE-DT	17080943
MTCO1P4	NA
PDCL3P2	NA
RPL30P16	NA
	16966478
H2AZP2	NA
NUDT9	16968621
NUDT9	NA
RNF19A	17079598
RNF19A	NA
	16999347
VDAC1	16999985
VDAC1	NA
ZNF593	16661063
	16749889
LACRT	16765638
MMP20	16743657
MMP20	NA
PSMC1P10	NA
H3P5	NA
ZNF431	16860168
ZNF431	NA
RPL7P11	NA
SLC1A4	NA
SLC1A4	16880712
FABP3	16684429
FABP3	NA
AQP5-AS1	16764492
AQP5-AS1	NA
CLUHP8	NA
TRMT10BP1	NA
	17077416
TMED7	16999017
TMED7	NA
RAB2A	17069250
RAB2A	NA
NTF3	NA
LINC02756	NA
LINC02756	16729966
LINC02756	16729976
EPHA2	16682098
EPHA2	NA
TAF11L6	17118088
TAF11L6	17118092
TAF11L6	17118050
TAF11L6	17118086
TAF11L6	17118090
MINAR2	16988902
RPS14P8	NA
RPS12P10	NA
	16989557
MRPS36P5	NA
RELT	16728832
RELT	NA
IPO8	16762798
IPO8	NA
	16987792
RPL7L1P4	NA
ERAP2	16987531
ERAP2	NA
SUPT4H1P1	NA
LINC01291	NA
LINC01291	16881863
MTND5P32	NA
	16859454
LINC02613	NA
LINC02613	16896607
FAM219B	16811730
FAM219B	NA
LINC00575	16977389
ERVK-28	NA
ERVK-28	17119158
RHBDD3	16933564
RHBDD3	NA
BNIP3P33	17122082
	17122090
	17122092
PRDM8	NA
PRDM8	16968314
LINC02780	NA
LINC02780	16658259
	16680764
ARHGEF19	16682120
ARHGEF19	NA
GMEB2	16921317
BNIP3P20	NA
LINC01233	16860246
USP34	NA
USP34	16898002
	16790078
PTCD2P1	NA
	16870769
SETP1	NA
VN1R91P	NA
BNIP3P29	NA
RNASE9	NA
RNASE9	16790081
SMILR	17080666
ZNF98	16870867
ZNF98	17122084
ZNF98	NA
PRXL2AP2	17125046
STK3	17079472
STK3	NA
STK3	17079477
CARD18	16743926
CARD18	16743932
CARD18	16743938
MTCYBP41	NA
ZNF708	16870802
ZNF708	NA
	16928758
KAZN-AS1	16681963
KAZN-AS1	16681966
TMEM135	16729812
TMEM135	NA
EWSR1	NA
EWSR1	16928761
GPR153	16681095
RACGAP1P1	16763465
	17024728
	16750586
FUT9	NA
FUT9	17011091
BNIP3P22	NA
STMN3	16921331
STMN3	NA
GPD1	16751048
GPD1	NA
	16967182
HDDC2	NA
HDDC2	17023308
LNX1-AS1	NA
LNX1-AS1	16966776
BNIP3P40	NA
LINC00661	NA
KAZN	16659501
KAZN	16659508
KAZN	NA
	16967171
SMR3A	16967484
TNFRSF6B	NA
	16790090
	16781561
STAP1	16967286
ARFRP1	16921338
ARFRP1	NA
	16871048
OR6S1	16790108
	16781571
RNASE4	NA
	16871037
ZNF532	16852647
ZNF532	NA
RMDN3	16807459
RMDN3	NA
BNIP3P38	NA
TBCAP3	NA
	16967273
ZNF730	NA
ZNF730	17121990
ATP10D	16966514
ATP10D	NA
EGILA	16790110
RANBP20P	17121092
SGO1-AS1	16938296
SGO1-AS1	16938301
SGO1-AS1	NA
EDDM3DP	NA
NKAIN2	NA
NKAIN2	17012245
EDDM3A	16781583
ZNF849P	16860273
IPO5P1	NA
EDDM3B	16781587
RERE-AS1	16658609
ADI1P3	NA
	16942248
CALHM6	17011939
LINC00606	16950761
ZNF506	16870746
ZNF506	NA
	16763237
CHCHD2P6	NA
	16661808
	16661811
RNASE6	16781591
ICMT-DT	17119888
ICMT-DT	16658379
EEF1A1P17	17120712
NCKAP5L	NA
NCKAP5L	16764433
CLTRN	17109326
TMEM244	17023504
	16781595
ATP6V0D2	NA
ATP6V0D2	17070492
RNASE1	16790115
RNASE1	NA
ITIH1	16941704
ITIH1	NA
DHFRP6	NA
TNFRSF1B	16659238
TNFRSF1B	17125970
TARID	NA
TARID	17023795
RPL10	17119798
RPL10	17123950
RPL10	17122058
RPL10	NA
	16790124
	16790127
BMP5	17020258
	16790132
	16790135
RPL35AP16	NA
RNASE2	16781610
ZNNT1	NA
SNX2	16988510
SNX2	NA
RPA2P3	NA
HAPLN4	16870594
TRPC6	16743593
TRPC6	NA
NACAP10	NA
	17072159
RN7SL189P	NA
	17080849
LINC02156	NA
LINC02156	16750441
	17066370
	16790138
SLC39A2	16781648
	16749224
FAM136FP	NA
	17071521
LINC02566	16762286
RPL34P34	NA
FAM83B	17009760
	16763407
	16762449
GOLGA2P9	16860254
DUX4L27	NA
KCNQ3	17081299
KCNQ3	NA
FCF1P5	NA
RAB32	17013404
ABI3	16835556
COL10A1	17022929
COL10A1	NA
MIR6717	NA
DPY19L3-DT	16871119
TPPP2	NA
TPPP2	16781662
TPPP2	16781680
MTDHP3	NA
SHMT2	16752834
SHMT2	NA
UQCRFS1-DT	16860382
ZNF725P	NA
HMGN2P17	NA
TMEM51-AS2	16681981
ZNF728	16870901
ZNF728	NA
MOXD1	17023658
MOXD1	NA
	16661782
LINC01226	NA
LINC01226	16661856
	16860446
VN1R83P	NA
LINC01532	16860376
ZNF444P1	NA
PRDX4P1	NA
	16975037
	16976016
NPM1P41	NA
SCAMP5	16803114
SCAMP5	NA
	16781680
UBE4B	16658758
UBE4B	NA
RNASE13	16790195
PPBPP1	NA
BNIP3P37	NA
	16965765
	17123500
RNASE7	16781684
RPL36AP51	NA
TMPRSS11D	16976438
TMPRSS11D	NA
	16870925
RPS2P48	16822913
C18orf32	NA
WFIKKN2	16836106
RNASE8	16781691
	17013164
BRI3BPP1	NA
TSHZ3	NA
TSHZ3	16871085
ASCC3	17022035
ASCC3	NA
SMC1A	17111219
SMC1A	NA
	16715724
ARHGEF40	NA
ARHGEF40	16781729
ARHGEF40	16781695
C10orf120	16719118
MMD	16846864
MMD	NA
TSHZ1	16853120
TSHZ1	NA
DUX4L11	17100957
DUX4L11	16973278
DUX4L11	16973287
DUX4L11	16973292
DUX4L11	16973281
DUX4L11	16973290
DUX4L11	16973269
SLC27A1	16859538
SLC27A1	NA
BUB3	16710271
BUB3	NA
APCDD1	16850958
APCDD1	NA
ZGPAT	16916085
ZGPAT	16916070
ZGPAT	NA
	16743572
SLC9A6	17107211
SLC9A6	17107206
SLC9A6	NA
YAP1	16730503
YAP1	NA
FAM86MP	17123488
FAM86MP	17123490
CCDC96	16974092
	16984178
ADH1B	NA
ADH1B	16978236
LINC02039	16988641
UBE2Z	16835497
UBE2Z	NA
RPL26P15	NA
	16994260
	17123988
	17123990
NAPG	16850967
NAPG	NA
	16988598
OXSR1	NA
OXSR1	16939142
RPS20P9	NA
	16996626
ETAA1	16880897
PPIAP86	NA
SELENOTP2	NA
BASP1-AS1	16994672
BASP1-AS1	NA
BASP1-AS1	16994670
SOD1P3	NA
TRAPPC2P2	NA
PGAM1P13	NA
RPS4XP20	NA
LINC01603	17078022
STK32A	16990678
STK32A	NA
CENPP	17119718
CENPP	17086784
CENPP	NA
TOX	17077502
	16899478
	16899472
	16880805
ZFP36L2	16897026
	17121998
	17122000
RPS20P10	NA
OGN	17095870
OGN	NA
MTND4P25	NA
RPS15AP15	NA
RPL27P5	NA
USP21P2	NA
ASAP1	17081162
ASAP1	NA
PDCD2L	16860737
PDCD2L	NA
LBH	NA
LBH	16878676
RPL5P33	NA
TMEM51-AS1	16681974
TMEM51-AS1	NA
SP6	16846143
HOXB-AS1	NA
PLA2G5	16660282
PLA2G5	NA
